	r_cntr	object_id	raj2000	dej2000	e_raj2000	e_dej2000	smss_j	mean_epoch	flags	nimaflags	ngood	ngood_min	nch_max	class_star	u_psf	e_u_psf	u_petro	e_u_petro	v_psf	e_v_psf	v_petro	e_v_petro	g_psf	e_g_psf	g_petro	e_g_petro	r_psf	e_r_psf	r_petro	e_r_petro	i_psf	e_i_psf	i_petro	e_i_petro	z_psf	e_z_psf	z_petro	e_z_petro	prox	prox_id
☄	93.39	98695505	201.995989	-31.470608	44	64	132759.03-312814.1	57743.514	0	0	17	2	1	0.981									19.8625	0.0142	19.7965	0.0726	18.9454	0.0119	18.8711	0.0722	17.7217	0.0127	17.7397	0.0178	17.3059	0.0075	17.3179	0.0336	11.8	98694935
☄	94.66	98694913	201.952275	-31.479356	53	40	132748.54-312845.6	57574.1981	0	3	41	3	1	0.751					18.5701	0.0483	18.1869	0.2654	16.7161	0.0246	16.0021	0.0378	16.1569	0.025	15.4166	0.037	15.6463	0.0233	14.9043	0.0259	15.3731	0.0221	14.6507	0.0318	15.0	
☄	95.41	98694893	201.999553	-31.512229	39	42	132759.89-313044.0	57658.4987	0	0	18	2	1	0.98									18.4423	0.0084	18.5551	0.0274	18.0062	0.0104	18.0586	0.0223	17.7152	0.0057	17.7673	0.0372	17.6287	0.009	17.6145	0.0668	15.0	
☄	97.12	98695502	201.979914	-31.465252	25	77	132755.17-312754.9	57503.4577	0	0	9	1	1	0.544									19.8941	0.04	19.451	0.0717	19.4535	0.0616	18.9955	0.0534	18.9422	0.0526	18.4175	0.0528	18.8874	0.1156	18.0976	0.105	14.1	98695500
☄	98.18	98694892	201.995572	-31.515634	25	42	132758.93-313056.2	58188.578	0	0	2	1	1	0.897																	19.6075	0.0198	19.8867	0.1964	19.3426	0.0202	19.3776	0.1542	15.0	
☄	98.22	98694891	201.989955	-31.517909	22	19	132757.58-313104.4	57703.0746	0	18	39	4	1	0.997	14.3136	0.0047	14.3251	0.0083	13.9255	0.0053	13.901	0.0078	12.5895	0.006	12.5722	0.0119	12.2771	0.004	12.263	0.0137	12.1226	0.0044	12.1189	0.0061	12.0876	0.0038	12.0843	0.0085	14.8	98694889
☄	103.79	98694937	202.003863	-31.472534	93	122	132800.92-312821.1	57691.0387	0	0	2	1	1	0.496													20.0363	0.0348	19.6172	0.1052	19.7548	0.1079	18.9555	0.1264					15.0	
☄	104.18	98694923	202.013103	-31.491861	34	88	132803.14-312930.6	57648.373	0	0	5	1	1	0.509									20.5222	0.0453	20.3622	0.1408	19.9461	0.0347	20.2045	0.1361	19.656	0.0787	19.2034	0.1215	19.4125	0.0933	19.173	0.2102	15.0	
☄	105.69	98694936	202.009032	-31.477621	32	36	132802.16-312839.4	57842.5395	0	0	3	1	1	0.716																	19.4293	0.0128	19.5155	0.083	18.6582	0.0737	18.8086	0.0917	12.6	98694934
☄	106.37	98695506	201.994106	-31.465562	34	52	132758.58-312756.0	57472.8816	0	0	13	2	1	0.552									19.3209	0.0486	18.7798	0.0415	18.8399	0.0488	18.3679	0.065	18.4474	0.0334	17.9132	0.0326	18.3198	0.0381	17.9701	0.1275	14.0	98695508
☄	106.83	98694885	201.985285	-31.521434	78	45	132756.46-313117.1	58188.578	0	0	2	1	1	0.528																	20.1017	0.0377	20.1833	0.1558	19.2139	0.0165	19.0973	0.1576	15.0	
