	r_cntr	object_id	raj2000	dej2000	e_raj2000	e_dej2000	smss_j	mean_epoch	flags	nimaflags	ngood	ngood_min	nch_max	class_star	u_psf	e_u_psf	u_petro	e_u_petro	v_psf	e_v_psf	v_petro	e_v_petro	g_psf	e_g_psf	g_petro	e_g_petro	r_psf	e_r_psf	r_petro	e_r_petro	i_psf	e_i_psf	i_petro	e_i_petro	z_psf	e_z_psf	z_petro	e_z_petro	prox	prox_id
☄	170.68	461852987	170.487937	-85.359422	27	36	112157.10-852133.9	57497.5424	0	0	3	1	1	0.589																	18.9166	0.0346	19.0812	0.1075	18.6945	0.0506	18.8348	0.2541	15.0	
☄	170.74	461852991	170.409856	-85.36718	95	90	112138.36-852201.8	57497.5431	0	0	4	2	1	0.566																	18.7859	0.0189	18.9436	0.1237	18.0858	0.1171	18.3876	0.1006	15.0	
☄	171.3	461852798	169.860526	-85.287136	65	40	111926.52-851713.6	57497.5431	0	0	4	2	1	0.616																	18.6286	0.0245	18.6379	0.0942	18.0397	0.0419	18.2091	0.112	6.1	461852797
☄	171.31	461852830	169.757826	-85.290058	75	99	111901.87-851724.2	57712.4002	0	1	5	2	1	0.966																	17.6648	0.0235	17.7645	0.0497	16.9894	0.015	17.0618	0.0655	15.0	
☄	172.09	461852726	170.467765	-85.304559	11	22	112152.26-851816.4	57049.3058	0	4	24	2	1	0.984	16.3616	0.0334	16.2464	0.1166	16.255	0.0136	16.6243	0.2581	14.8153	0.0115	14.823	0.0225	14.4787	0.0067	14.5073	0.0104	14.3014	0.0046	14.3119	0.012	14.2554	0.0043	14.2684	0.0104	15.0	
☄	173.36	461852790	170.068124	-85.2855	36	36	112016.34-851707.8	57497.541	0	0	1	1	1	0.254																	18.913	0.0858	18.5872	0.1689					15.0	
☄	174.36	461853150	170.104645	-85.38102	10	43	112025.11-852251.6	57497.5424	0	2	3	1	1	0.722																	18.9359	0.0366	18.994	0.1006	18.5589	0.0153	18.5727	0.2379	15.0	
☄	175.79	461853177	169.544688	-85.365296	36	36	111810.72-852155.0	0.0	0	5	0	0	1	0.645																									15.0	
☄	175.81	461853162	169.903582	-85.381543	36	36	111936.85-852253.5	57497.541	0	0	1	1	1	0.512																	19.0541	0.0201	19.3225	0.236					9.3	461853161
☄	176.06	461852792	169.99773	-85.284428	7	40	111959.45-851703.9	57497.5431	0	0	4	2	1	0.824																	18.1944	0.0113	18.1067	0.0624	18.0335	0.0326	17.876	0.1108	5.9	461852791
☄	179.74	461852888	169.647156	-85.292571	36	36	111835.31-851733.2	57497.541	0	0	1	1	1	0.591																	19.0714	0.0367	19.33	0.2268					14.0	461852831
☄	181.23	461852915	169.382283	-85.336525	29	29	111731.74-852011.4	57346.1899	0	0	16	1	1	0.98									17.3468	0.0129	17.5523	0.1216	16.8593	0.0147	16.878	0.0632	16.6446	0.0204	16.6734	0.0215	16.5641	0.0109	16.5434	0.0624	15.0	
☄	181.74	461852791	170.003546	-85.28285	7	35	112000.85-851658.2	57569.1619	0	4	5	2	1	0.969																	17.8753	0.0324	17.6932	0.1017	17.822	0.0264	17.922	0.0874	5.9	461852792
☄	182.19	461853165	169.654732	-85.375516	86	51	111837.13-852231.8	57497.5417	0	0	2	1	1	0.64																	18.7512	0.0168	18.7624	0.1528	18.4785	0.0316	18.3099	0.1717	9.5	461853166
☄	183.21	461853166	169.680281	-85.377148	30	36	111843.26-852237.7	57320.6247	0	0	16	3	1	0.983									16.0456	0.0072	16.1401	0.0361	15.5373	0.0069	15.5628	0.0275	15.2256	0.0059	15.2187	0.0149	15.0682	0.0054	15.1269	0.0195	9.5	461853165
☄	183.79	461852893	169.433413	-85.311617	30	51	111744.01-851841.8	57273.4848	0	3	14	1	1	0.983													17.6109	0.0451	17.945	0.16	16.9796	0.0131	17.012	0.0261	16.6901	0.0203	16.7633	0.0647	15.0	
☄	184.67	461852728	170.615537	-85.322489	40	65	112227.72-851920.9	57131.8435	0	0	19	3	1	0.982									16.6948	0.0255	16.9477	0.1724	16.4861	0.0261	16.5025	0.0669	16.3675	0.0086	16.3953	0.0273	16.3077	0.0091	16.2542	0.0669	9.4	461852727
☄	185.7	461852995	170.428955	-85.371451	32	35	112142.94-852217.2	57497.5424	0	1	3	1	1	0.897																	18.309	0.011	18.3519	0.0791	18.1884	0.0219	18.4644	0.2156	15.0	
☄	189.79	461852780	170.171324	-85.282512	35	49	112041.11-851657.0	57497.5431	0	4	4	2	1	0.925																	18.0557	0.0102	18.1289	0.0616	17.754	0.0112	17.7588	0.0868	15.0	
☄	190.5	461852749	170.643898	-85.341104	18	21	112234.53-852027.9	57191.1177	0	8	19	2	1	0.987	15.2967	0.0259	15.224	0.0361	14.9036	0.0617	14.8032	0.0494	14.1237	0.0062	14.1226	0.0164	13.9543	0.0074	13.9385	0.0099	13.8724	0.0051	13.8827	0.0069	13.8729	0.0062	13.904	0.0057	15.0	
☄	192.27	461852996	170.389977	-85.376403	521	268	112133.59-852235.0	57497.5424	0	1	2	2	1	0.518																	19.0592	0.0307	19.1002	0.2467					10.8	461852997
☄	192.69	461853163	169.874379	-85.385886	34	67	111929.85-852309.1	57237.5604	0	0	15	3	1	0.966													17.2751	0.0899	17.3248	0.0919	16.886	0.0388	16.8691	0.0272	16.6476	0.0251	16.5814	0.0583	15.0	
☄	193.02	461853153	169.955664	-85.386829	30	34	111949.35-852312.5	57273.4847	0	0	14	3	1	0.98													17.1119	0.0363	17.0491	0.0915	16.9906	0.0089	16.9585	0.0282	16.9122	0.0151	16.888	0.0454	15.0	
☄	193.26	461852829	169.727574	-85.284491	79	76	111854.61-851704.1	57497.5417	0	0	2	1	1	0.848																	18.4249	0.0134	18.3972	0.0938	18.2118	0.0183	18.3076	0.1475	6.2	461852828
