,r_cntr,object_id,raj2000,dej2000,e_raj2000,e_dej2000,smss_j,mean_epoch,flags,nimaflags,ngood,ngood_min,nch_max,class_star,u_psf,e_u_psf,u_petro,e_u_petro,v_psf,e_v_psf,v_petro,e_v_petro,g_psf,e_g_psf,g_petro,e_g_petro,r_psf,e_r_psf,r_petro,e_r_petro,i_psf,e_i_psf,i_petro,e_i_petro,z_psf,e_z_psf,z_petro,e_z_petro,prox,prox_id
☄,1053.32,502216882,62.366629,-54.71766,85,36,040927.99-544303.5,57693.604,0,0,2,2,1,0.519,,,,,,,,,,,,,20.4137,0.0613,19.9288,0.1086,,,,,,,,,15,
☄,1053.46,502098185,62.709274,-55.267056,18,23,041050.22-551601.4,57630.0727,0,7,21,2,1,0.983,18.5051,0.0411,18.6114,0.164,18.3244,0.0099,18.4035,0.0823,17.1745,0.0098,17.1739,0.0095,16.9058,0.0087,16.9157,0.0079,16.724,0.0054,16.7743,0.0099,16.6863,0.0057,16.737,0.0349,15,
☄,1053.74,502103367,62.022658,-54.897418,19,26,040805.43-545350.7,57678.5837,0,0,14,1,1,0.984,,,,,,,,,16.9471,0.0105,16.9581,0.0121,16.1543,0.0078,16.1686,0.0079,15.5396,0.0048,15.5584,0.0075,15.3089,0.0047,15.3494,0.0081,15,
☄,1053.86,502098613,62.891086,-55.188717,34,27,041133.86-551119.3,57728.003,0,6,15,2,1,0.978,,,,,,,,,19.5494,0.0144,19.5597,0.0449,18.6796,0.0069,18.7269,0.024,18.03,0.0058,18.0688,0.0256,17.7786,0.0143,17.9353,0.0594,10.4,502098612
☄,1054.05,502098816,63.005378,-55.042298,14,21,041201.29-550232.2,57393.7164,0,11,21,1,1,0.999,13.9811,0.0053,13.9972,0.0104,13.6228,0.0053,13.6338,0.0062,12.6676,0.0105,12.6782,0.0107,12.4627,0.0113,12.4868,0.0076,12.33,0.007,12.3435,0.0069,12.3234,0.0043,12.3367,0.0043,15,
☄,1054.37,502103526,62.130053,-54.798687,16,21,040831.21-544755.2,57264.1585,0,3,16,1,1,0.994,13.3609,0.0053,13.3627,0.0068,12.9754,0.0053,12.9735,0.0057,11.9414,0.0105,11.9417,0.0105,11.7383,0.0084,11.7337,0.0074,11.6317,0.0075,11.6467,0.0187,11.6549,0.0065,11.6607,0.0061,15,
☄,1054.47,502098875,63.01025,-55.013031,18,27,041202.46-550046.9,57716.4735,0,6,21,2,1,0.983,18.5807,0.0186,18.5986,0.1041,18.1409,0.039,18.1165,0.1419,17.5769,0.0074,17.5472,0.0364,17.511,0.0062,17.5009,0.0118,17.4872,0.0071,17.4837,0.0187,17.488,0.0082,17.5283,0.0401,9.3,502098876
☄,1055.11,502099214,62.211917,-55.242408,43,28,040850.86-551432.6,57750.0803,0,0,8,2,1,0.576,,,,,,,,,,,,,20.2101,0.0635,20.3321,0.1104,19.2905,0.0142,19.2561,0.089,18.7936,0.0386,18.8168,0.102,15,
☄,1055.42,502099439,62.15623,-55.217444,13,17,040837.49-551302.7,57477.5262,0,17,22,2,1,0.996,14.911,0.0077,14.9028,0.0175,14.5778,0.0233,14.5699,0.0075,13.6158,0.01,13.6084,0.0064,13.3818,0.0053,13.3881,0.0056,13.2291,0.0043,13.2486,0.0055,13.216,0.0054,13.2399,0.0073,14.7,502099442
☄,1055.57,502098654,62.961881,-55.126539,21,28,041150.85-550735.5,57780.9238,0,0,13,1,1,0.921,,,,,,,,,20.9139,0.0209,20.8148,0.118,20.0115,0.0628,19.9532,0.1817,18.6501,0.0192,18.7529,0.0543,18.1579,0.0149,18.2523,0.0709,15,
☄,1056.19,502212896,62.909027,-54.824518,311,763,041138.16-544928.2,57693.604,0,0,2,2,1,0.414,,,,,,,,,,,,,20.7436,0.0779,20.199,0.0947,,,,,,,,,15,
☄,1056.22,502098184,62.69186,-55.272126,16,23,041046.04-551619.6,57652.5757,0,4,14,2,1,0.98,,,,,,,,,19.604,0.0389,19.624,0.1205,18.7153,0.0112,18.7298,0.0245,17.5871,0.0089,17.6198,0.0185,17.1532,0.0127,17.1777,0.0367,15,
☄,1056.59,502212000,62.988197,-54.913048,23,19,041157.16-545446.9,57799.5183,0,0,11,1,1,0.983,,,,,,,,,17.9789,0.0105,17.9685,0.0233,17.5935,0.0161,17.6296,0.0262,17.3294,0.0081,17.3599,0.0166,17.2316,0.0072,17.2836,0.0266,15,
☄,1056.95,502098182,62.664701,-55.278094,28,136,041039.52-551641.1,57831.2205,0,0,4,2,1,0.535,,,,,,,,,,,,,,,,,19.4863,0.065,19.6934,0.0862,18.7759,0.023,18.9349,0.1374,14.1,502098183
☄,1057.01,502211994,62.99766,-54.93223,29,84,041159.43-545556.0,57842.3317,0,0,9,1,1,0.855,,,,,,,,,,,,,20.7924,0.0532,21.1384,0.1701,19.1141,0.0171,19.2413,0.0723,18.4983,0.0146,18.6847,0.0643,15,
☄,1057.16,502213006,62.756429,-54.746103,27,74,041101.54-544445.9,57750.3804,0,0,10,2,1,0.924,,,,,,,,,19.9735,0.0269,19.8645,0.0517,19.5822,0.0353,19.4489,0.0833,19.2321,0.0178,19.2421,0.106,,,,,5.8,502213005
☄,1057.48,502098235,62.469875,-55.29324,36,90,040952.77-551735.6,57860.8987,0,0,3,1,1,0.519,,,,,,,,,,,,,20.0582,0.0662,19.8687,0.1018,19.5912,0.0596,19.3262,0.1401,,,,,15,
☄,1057.52,502103494,62.073963,-54.837715,32,66,040817.75-545015.7,57777.8785,0,0,10,1,1,0.887,,,,,,,,,20.6543,0.0623,20.289,0.1153,19.653,0.0638,19.4806,0.0985,19.1039,0.025,19.0137,0.0665,18.8118,0.0468,18.5975,0.1305,15,
☄,1057.58,502213005,62.75894,-54.746811,36,36,041102.14-544448.5,57687.6474,0,0,1,1,1,0.597,,,,,,,,,,,,,20.5843,0.0824,20.0396,0.1621,,,,,,,,,5.8,502213006
☄,1058.24,502212889,62.934703,-54.845073,13,27,041144.32-545042.2,57573.6523,0,3,27,3,1,0.985,16.8626,0.0077,16.8668,0.0324,16.5429,0.0066,16.5861,0.0128,15.6736,0.0097,15.6734,0.0073,15.4504,0.0079,15.4636,0.006,15.3043,0.0043,15.3231,0.005,15.2877,0.0062,15.3139,0.0115,15,
☄,1058.83,502213328,62.432906,-54.708428,60,51,040943.89-544230.3,57797.4252,0,0,12,3,1,0.824,,,,,,,,,,,,,20.2912,0.0709,20.2653,0.1279,18.9302,0.0205,18.9627,0.0602,18.3177,0.0173,18.3568,0.0838,15,
☄,1059.02,502098800,62.992804,-55.08249,31,31,041158.27-550456.9,57641.4611,0,4,16,2,1,0.983,18.4696,0.0152,18.7186,0.1021,18.0802,0.0184,18.1055,0.1693,16.9328,0.0469,16.9611,0.0414,16.7083,0.0448,16.7366,0.0149,16.5954,0.0076,16.6149,0.0163,16.5458,0.0071,16.5809,0.0483,15,
☄,1059.47,502213262,62.653778,-54.719327,58,185,041036.90-544309.5,57693.604,0,0,2,2,1,0.545,,,,,,,,,,,,,20.5014,0.1475,20.3749,0.2183,,,,,,,,,15,
☄,1059.78,502213327,62.467797,-54.706202,93,45,040952.27-544222.3,57799.5183,0,0,11,1,1,0.966,,,,,,,,,20.2807,0.0293,20.5795,0.1017,19.5084,0.0299,19.3729,0.0604,18.0834,0.0077,18.0669,0.0337,17.4862,0.0167,17.4871,0.035,15,
☄,1059.96,502103537,62.158174,-54.780817,41,26,040837.96-544650.9,57879.0763,0,0,3,1,1,0.501,,,,,,,,,,,,,,,,,19.5293,0.012,19.5335,0.1188,18.8929,0.0522,18.6814,0.1679,15,
☄,1060.18,502099150,62.329275,-55.277858,139,37,040919.02-551640.2,57689.675,0,0,3,1,1,0.664,,,,,,,,,20.7633,0.1059,20.0778,0.1457,20.4489,0.0639,19.8933,0.1926,,,,,,,,,15,
☄,1060.63,502098246,62.635604,-55.284243,47,36,041032.54-551703.2,57737.5325,0,0,6,2,1,0.925,,,,,,,,,19.8316,0.0161,19.874,0.1196,19.5452,0.016,19.5973,0.0584,19.3818,0.0779,19.4161,0.1101,,,,,15,
☄,1060.71,502216883,62.314364,-54.725411,175,66,040915.44-544331.4,57770.7812,0,0,11,1,1,0.652,,,,,,,,,20.1535,0.097,19.2384,0.0602,19.7128,0.0952,18.6688,0.1056,19.2927,0.066,18.4051,0.0744,19.0387,0.1522,19.7431,0.1375,15,
☄,1060.98,502102899,61.992353,-55.046632,36,36,040758.16-550247.8,57687.6474,0,0,1,1,1,0.354,,,,,,,,,,,,,20.8527,0.0549,20.8389,0.1556,,,,,,,,,15,
☄,1061.29,502098876,63.013666,-55.011363,39,31,041203.27-550040.9,57797.4245,1,0,12,1,1,0.621,,,,,,,,,20.5796,0.0938,19.7345,0.1175,19.5708,0.0406,19.0446,0.1544,18.9231,0.0293,18.3591,0.0547,18.6866,0.0609,18.3265,0.0914,9.3,502098875
