	r_cntr	object_id	raj2000	dej2000	e_raj2000	e_dej2000	smss_j	mean_epoch	flags	nimaflags	ngood	ngood_min	nch_max	class_star	u_psf	e_u_psf	u_petro	e_u_petro	v_psf	e_v_psf	v_petro	e_v_petro	g_psf	e_g_psf	g_petro	e_g_petro	r_psf	e_r_psf	r_petro	e_r_petro	i_psf	e_i_psf	i_petro	e_i_petro	z_psf	e_z_psf	z_petro	e_z_petro	prox	prox_id
☄	896.58	90036746	145.209593	-3.615801	56	39	094050.30-033656.8	56884.5167	0	0	15	2	1	0.892									18.2282	0.0259	18.5542	0.1498	17.9496	0.0815	17.7313	0.1456	17.7936	0.0662	17.7512	0.0671	17.7037	0.0399	17.7336	0.0675	15.0	
☄	897.01	90038012	145.294157	-3.134648	19	17	094110.59-030804.7	57010.5589	0	5	29	3	1	0.988	16.4665	0.0167	16.5207	0.0287	16.113	0.0117	16.1312	0.0156	14.688	0.0058	14.7064	0.0131	14.3789	0.0063	14.3857	0.0089	14.2107	0.0049	14.2252	0.0114	14.1776	0.0045	14.2032	0.0073	15.0	
☄	897.1	90037255	144.989434	-3.238764	23	28	093957.46-031419.5	57110.8283	0	0	15	1	1	0.983									18.6039	0.0105	18.6205	0.0298	17.7104	0.0091	17.7001	0.0193	16.9065	0.0062	16.9488	0.0161	16.6049	0.0159	16.6703	0.0179	15.0	
☄	897.27	90038066	145.431876	-3.265978	33	179	094143.65-031557.5	56842.2293	0	0	6	2	1	0.637																	18.1804	0.026	18.0944	0.0895	18.0468	0.0203	17.8262	0.3115	12.1	90038067
☄	897.37	90038016	145.318426	-3.145498	35	40	094116.42-030843.7	57021.7249	0	0	4	2	1	0.715																	18.771	0.0135	18.8617	0.1685	18.5889	0.0529	18.7181	0.1002	15.0	
☄	897.37	90037545	145.166058	-3.120382	51	24	094039.85-030713.3	57605.3838	0	0	4	1	1	0.953									19.3575	0.014	19.2409	0.0603	19.1254	0.011	19.0589	0.0588	19.0124	0.0514	18.9426	0.0987					15.0	
☄	898.67	90037227	144.975578	-3.264298	37	86	093954.13-031551.4	57604.7968	0	0	6	2	1	0.668													20.5468	0.1038	20.4949	0.3929	19.4452	0.0167	19.5978	0.1602	18.9803	0.0174	19.169	0.1166	11.0	90037228
☄	898.84	90037107	145.421707	-3.488982	36	36	094141.20-032920.3	57021.7256	0	0	1	1	1	0.628																	19.0714	0.0123	19.1495	0.1332					15.0	
☄	899.62	90038050	145.411382	-3.22753	35	48	094138.73-031339.1	56935.3068	0	0	6	3	1	0.885																	18.2293	0.0084	18.2146	0.0425	17.6571	0.022	17.6456	0.0443	15.0	
☄	900.97	90038067	145.431497	-3.262637	167	74	094143.55-031545.4	56889.985	0	0	9	1	1	0.678													18.73	0.0729	18.3989	0.1808	17.992	0.0468	17.3443	0.068	17.6828	0.0381	17.2102	0.1102	12.1	90038066
☄	900.99	90038085	145.391231	-3.20089	17	33	094133.89-031203.2	56929.3753	0	0	18	1	1	0.981	18.2641	0.0177	18.3824	0.1616					16.5171	0.0116	16.5487	0.0317	16.1472	0.0081	16.2336	0.0306	15.9216	0.008	15.9318	0.0086	15.8704	0.0069	15.8629	0.0108	15.0	
☄	901.58	90038015	145.31066	-3.140355	40	27	094114.55-030825.2	57009.9884	0	0	18	1	1	0.98					18.6818	0.0146	18.6108	0.0837	17.1782	0.0093	17.3445	0.0502	16.7327	0.0123	16.7738	0.0603	16.483	0.007	16.4822	0.019	16.4086	0.0112	16.4588	0.016	15.0	
