	r_cntr	object_id	raj2000	dej2000	e_raj2000	e_dej2000	smss_j	mean_epoch	flags	nimaflags	ngood	ngood_min	nch_max	class_star	u_psf	e_u_psf	u_petro	e_u_petro	v_psf	e_v_psf	v_petro	e_v_petro	g_psf	e_g_psf	g_petro	e_g_petro	r_psf	e_r_psf	r_petro	e_r_petro	i_psf	e_i_psf	i_petro	e_i_petro	z_psf	e_z_psf	z_petro	e_z_petro	prox	prox_id
☄	1307.88	486133295	322.281905	-66.454342	36	36	212907.65-662715.6	56878.5584	0	0	1	1	1	0.547																					18.113	0.1238	17.2727	0.1347	3.6	486133294
☄	1307.95	486113825	322.180013	-67.156434	31	84	212843.20-670923.1	56871.8374	0	0	4	1	1	0.81													18.2037	0.0317	18.6376	0.2608	17.7722	0.0216	17.9547	0.1239	17.6763	0.0558	17.7171	0.1136	15.0	
☄	1308.5	486113235	321.850702	-66.441389	25	30	212724.16-662629.0	56878.5582	0	0	2	1	1	0.578																	18.2551	0.0394	18.5572	0.268	17.8093	0.0361	17.7415	0.1281	15.0	
☄	1308.53	486113117	321.693941	-66.457395	16	28	212646.54-662726.6	56982.0592	0	0	13	2	1	0.978									17.076	0.011	17.0315	0.0821	16.6952	0.0269	16.7373	0.0764	16.4176	0.0289	16.403	0.0576	16.3821	0.0297	16.3894	0.0556	15.0	
☄	1309.15	486113529	321.747779	-67.150017	57	22	212659.46-670900.0	56871.4114	0	4	11	1	1	0.983	16.9632	0.0254	16.8902	0.1189	16.5965	0.0228	16.6915	0.1099	15.4675	0.0096	15.4871	0.0227	15.1436	0.0076	15.1873	0.0175	14.9213	0.0075	14.9467	0.0143	14.8638	0.0083	14.9115	0.0322	15.0	
☄	1309.28	486111889	321.08126	-66.83853	22	28	212419.50-665018.7	57061.4855	0	0	15	3	1	0.977									16.1584	0.0233	16.1239	0.0322	15.9194	0.0061	15.9758	0.058	15.7337	0.0092	15.7991	0.0331	15.7056	0.0122	15.7512	0.0352	15.0	
☄	1309.51	486113380	321.296908	-67.037365	15	20	212511.25-670214.5	57026.5312	0	0	28	4	1	1.0	12.7742	0.0065	12.7733	0.0089	12.2682	0.0047	12.2735	0.0064	11.5214	0.0047	11.5169	0.0047	11.4334	0.0049	11.4306	0.0083	11.4328	0.0048	11.4377	0.0053	11.4889	0.0053	11.4929	0.0053	15.0	
☄	1311.0	486112716	321.162437	-66.648084	23	123	212438.98-663853.1	56871.8374	0	0	4	1	1	0.812									17.8119	0.0209	17.7574	0.1486					17.2941	0.0158	17.4449	0.12	17.4455	0.1576	17.434	0.3052	15.0	
☄	1311.27	486111700	321.204093	-66.98739	25	44	212448.98-665914.6	56871.8374	0	0	4	1	1	0.891													18.3563	0.0412	18.6755	0.2488	17.5509	0.0146	17.5544	0.1256	17.338	0.009	17.3949	0.0913	15.0	
☄	1311.76	486112814	321.372755	-66.533444	19	41	212529.46-663200.3	56977.3024	0	0	10	2	1	0.974									17.2468	0.0456	17.4881	0.1062	17.0643	0.01	17.1485	0.0666	16.8484	0.0388	16.8654	0.0882	16.8385	0.0371	16.866	0.0445	15.0	
☄	1312.33	486113120	321.719187	-66.452902	12	22	212652.60-662710.4	56962.4438	0	0	20	2	1	0.983	16.63	0.0108	16.5882	0.0686	16.3425	0.0242	16.4635	0.0546	14.8883	0.0069	14.8825	0.0121	14.5428	0.0062	14.5661	0.0245	14.2983	0.006	14.3352	0.0083	14.2562	0.0072	14.3	0.0103	13.8	486113121
☄	1313.34	486134932	322.442004	-66.480035	36	36	212946.08-662848.1	56878.558	0	0	1	1	1	0.504																	18.441	0.0424	18.7699	0.3375					15.0	
☄	1313.37	486134962	322.615887	-66.528739	70	71	213027.81-663143.4	56867.805	0	0	5	1	1	0.369													17.7342	0.1556	17.3008	0.0784	17.304	0.0783	16.772	0.1035	17.2122	0.0862	16.5991	0.096	15.0	
☄	1313.5	486111706	321.148578	-66.945926	127	34	212435.65-665645.3	56878.558	0	0	3	1	1	0.638													18.2909	0.0608	18.1224	0.1953	18.016	0.019	18.2141	0.1961	17.8784	0.0198	17.9884	0.2128	15.0	
☄	1313.54	486113420	321.570677	-67.123889	31	33	212616.96-670726.0	56869.0605	0	0	11	2	1	0.981									16.9058	0.0327	16.9254	0.0695	16.3506	0.0081	16.413	0.0565	16.0466	0.0074	16.1051	0.0286	15.9434	0.0175	16.0009	0.0273	15.0	
☄	1313.7	486134936	322.485278	-66.489907	20	18	212956.46-662923.6	57003.9871	0	0	16	2	1	0.989	14.6465	0.0161	14.6696	0.026	14.296	0.0134	14.2982	0.0145	13.1816	0.0061	13.181	0.0068	12.908	0.0071	12.9132	0.0065	12.783	0.0062	12.7847	0.0066	12.7677	0.0074	12.7838	0.0134	15.0	
☄	1313.74	486115260	322.777322	-67.000421	38	70	213106.55-670001.5	56869.5973	0	0	3	1	1	0.731																	18.0749	0.0234	18.2618	0.2148	17.5401	0.0135	17.6413	0.109	9.1	486115259
☄	1314.17	486115118	322.926138	-66.815246	526	220	213142.27-664854.8	56865.1168	0	0	2	1	1	0.473																	18.5836	0.0441	18.6362	0.2389	17.7043	0.0234	17.7733	0.1416	15.0	
☄	1314.86	486111701	321.227764	-67.004016	35	34	212454.66-670014.4	56869.5973	0	0	3	1	1	0.674																	18.2166	0.0411	17.9908	0.1829	17.7595	0.1034	17.8771	0.1379	15.0	
☄	1314.89	486112732	321.223128	-66.602535	25	88	212453.55-663609.1	56878.5582	0	0	2	1	1	0.534																	17.9876	0.0851	17.409	0.1392	18.2577	0.0225	18.3269	0.1987	15.0	
☄	1314.98	486113065	321.632638	-66.465046	28	60	212631.83-662754.1	56997.4052	0	0	6	1	1	0.98													17.474	0.0308	17.4927	0.0816	16.4887	0.0459	16.5515	0.0375	16.0283	0.0237	16.0923	0.0395	15.0	
☄	1315.07	486115113	322.920621	-66.846501	40	28	213140.94-665047.4	56976.0423	0	0	11	2	1	0.979									17.1766	0.0121	17.1629	0.138	16.8483	0.0365	17.0805	0.1708	16.6315	0.0084	16.6478	0.0613	16.5907	0.0511	16.6497	0.0501	15.0	
☄	1315.29	486113253	322.005954	-66.434648	14	18	212801.42-662604.7	56985.49	0	0	19	2	1	0.984	16.942	0.0484	17.0732	0.0918	16.6367	0.0139	16.5855	0.1998	15.0605	0.0113	15.0817	0.0142	14.7326	0.007	14.7352	0.0167	14.5431	0.0092	14.5695	0.0093	14.5089	0.0061	14.5517	0.0163	15.0	
☄	1315.62	486112821	321.397007	-66.523428	25	130	212535.28-663124.3	56878.5582	0	0	2	1	1	0.519																	18.2097	0.0385	18.5636	0.2369	18.2057	0.0169	18.2178	0.1821	13.2	486112822
☄	1315.7	486133254	322.069178	-66.435561	11	20	212816.60-662608.0	56975.403	2	0	21	3	1	0.985	16.2934	0.0194	16.2317	0.0459	16.0079	0.0087	15.9997	0.0585	14.4382	0.0059	14.443	0.0106	14.0065	0.0067	14.0102	0.0136	13.7149	0.0061	13.7522	0.01	13.6179	0.0061	13.6412	0.0209	8.9	486133253
☄	1316.1	486135046	322.825454	-66.635078	36	36	213118.10-663806.2	56878.5584	0	0	1	1	1	0.452																					18.3042	0.0302	18.5196	0.1723	15.0	
☄	1317.1	486115266	322.791393	-66.993457	36	36	213109.93-665936.4	56878.558	0	0	1	1	1	0.392																	18.3343	0.051	18.2682	0.181					15.0	
☄	1317.37	486113527	321.689974	-67.145259	52	50	212645.59-670842.9	56867.8045	0	0	10	1	1	0.984	17.6705	0.0396	17.5544	0.1747	17.2412	0.0125	17.1387	0.1217	15.7518	0.0292	15.6861	0.0763	15.4081	0.008	15.4052	0.0272	15.1615	0.0077	15.2214	0.0168	15.0582	0.0165	15.1044	0.0192	15.0	
☄	1317.63	486115166	322.923976	-66.764218	24	31	213141.75-664551.1	56871.8374	0	0	4	1	1	0.835													17.6469	0.0352	17.5769	0.1332	17.3851	0.0191	17.5721	0.1265	17.3285	0.0194	17.3274	0.0997	15.0	
☄	1317.69	486111871	321.132838	-66.670906	12	28	212431.88-664015.2	57044.2534	0	0	23	2	1	0.989	16.7151	0.0114	16.5901	0.0745	16.4083	0.0245	16.5205	0.0595	14.6022	0.0056	14.6193	0.0095	14.145	0.0115	14.1611	0.0125	13.8382	0.0053	13.8597	0.0166	13.7154	0.0072	13.741	0.0075	15.0	
☄	1318.12	486113064	321.611653	-66.467824	36	95	212626.79-662804.1	56997.2353	0	0	3	1	1	0.834																	18.0209	0.0202	18.1554	0.1808	17.584	0.0901	17.5175	0.2185	15.0	
☄	1318.36	486113821	322.105771	-67.163869	36	36	212825.38-670949.9	56878.558	0	0	1	1	1	0.494																	18.4501	0.0437	18.594	0.2294					15.0	
☄	1318.67	486113067	321.661482	-66.459202	41	21	212638.75-662733.1	57031.1427	0	0	7	1	1	0.977									18.0584	0.0202	18.0523	0.1934	17.1921	0.0243	16.9545	0.1083	16.5811	0.016	16.5563	0.0405	16.3539	0.0162	16.334	0.0351	15.0	
☄	1319.03	486113526	321.662163	-67.141733	34	25	212638.91-670830.2	56878.5579	0	0	2	1	1	0.519													18.3308	0.0703	18.1419	0.2099	18.1537	0.055	18.3912	0.201					15.0	
☄	1319.06	486134930	322.418707	-66.473374	18	18	212940.48-662824.1	56969.779	0	0	22	3	1	0.988	15.2424	0.0134	15.2787	0.0219	14.8102	0.0136	14.7996	0.0168	13.1755	0.0058	13.1809	0.0083	12.7477	0.0053	12.7566	0.0117	12.4611	0.0053	12.4701	0.0081	12.352	0.0061	12.3679	0.0061	15.0	
☄	1319.88	486115160	322.88052	-66.683675	29	43	213131.32-664101.2	56990.6605	0	0	13	3	1	0.981									16.9408	0.0176	16.9947	0.0675	16.6869	0.0485	16.7287	0.0499	16.551	0.0415	16.6367	0.0924	16.488	0.0202	16.5102	0.0732	15.0	
☄	1320.62	486111800	321.07132	-66.775553	13	23	212417.11-664631.9	57057.5707	3	0	21	3	1	0.983	16.3594	0.0089	16.3866	0.1367	16.016	0.0109	15.9137	0.1023	14.8519	0.0057	14.8442	0.0132	14.5853	0.0059	14.6018	0.0173	14.4532	0.0167	14.4492	0.0122	14.4411	0.0104	14.4429	0.0165	8.8	486111799
☄	1320.7	486111705	321.135476	-66.938763	18	26	212432.51-665619.5	57009.665	0	0	18	3	1	0.983									16.0398	0.0093	16.0807	0.0593	15.3779	0.0084	15.3936	0.0298	14.9652	0.013	14.9884	0.0125	14.7634	0.0087	14.7765	0.0404	15.0	
☄	1320.84	486111874	321.108796	-66.695901	36	36	212426.11-664145.2	56878.5584	0	0	1	1	1	0.561																					17.7037	0.0373	17.416	0.1664	15.0	
☄	1321.24	486113053	321.569425	-66.475122	74	36	212616.66-662830.4	56992.7547	0	0	6	1	1	0.655													18.1512	0.0476	17.9935	0.15	17.5834	0.0821	16.8167	0.2217	17.3016	0.1035	16.6378	0.1882	15.0	
☄	1322.34	486113244	321.954974	-66.433118	65	41	212749.19-662559.2	56988.2743	0	0	6	3	1	0.967																	17.232	0.0251	17.2658	0.0671	16.634	0.0229	16.7462	0.0864	15.0	
☄	1322.39	486133262	322.125156	-66.436044	28	55	212830.03-662609.7	56992.7547	0	0	6	1	1	0.686													18.0792	0.0814	17.7445	0.2044	17.6078	0.0632	17.1516	0.1435	17.3097	0.0398	16.9522	0.1743	15.0	
☄	1322.53	486115169	322.929987	-66.775352	15	20	213143.19-664631.2	57000.6921	0	0	18	2	1	0.983	17.141	0.0149	17.3043	0.0797	16.8532	0.0943	16.828	0.0862	15.7566	0.0061	15.7377	0.0382	15.5228	0.0066	15.5403	0.0389	15.3749	0.0062	15.4186	0.0179	15.3518	0.0118	15.3772	0.0478	15.0	
☄	1322.73	486111704	321.129395	-66.934237	20	34	212431.05-665603.2	56878.5579	0	0	4	1	1	0.665									18.0716	0.0268	18.1424	0.1385	18.1319	0.0304	18.1307	0.1755	17.8361	0.0255	17.992	0.16	17.6406	0.0354	17.9696	0.185	15.0	
☄	1323.81	486133253	322.067075	-66.433241	23	25	212816.09-662559.6	56991.2611	3	0	9	1	1	0.98									17.4102	0.0129	17.514	0.1066	16.7541	0.0188	16.7706	0.0598	16.4319	0.01	16.4216	0.0373	16.3386	0.0094	16.3348	0.0537	8.9	486133254
