,r_cntr,object_id,raj2000,dej2000,e_raj2000,e_dej2000,smss_j,mean_epoch,flags,nimaflags,ngood,ngood_min,nch_max,class_star,u_psf,e_u_psf,u_petro,e_u_petro,v_psf,e_v_psf,v_petro,e_v_petro,g_psf,e_g_psf,g_petro,e_g_petro,r_psf,e_r_psf,r_petro,e_r_petro,i_psf,e_i_psf,i_petro,e_i_petro,z_psf,e_z_psf,z_petro,e_z_petro,prox,prox_id
☄,1497.9,17709177,53.050234,-27.976687,65,35,033212.05-275836.0,57119.3058,0,0,10,1,1,0.604,,,,,,,,,18.2689,0.0317,18.0116,0.1382,17.7437,0.1057,17.6045,0.2111,17.4485,0.0305,17.1423,0.0482,17.1762,0.0179,16.8771,0.0486,9.4,17709175
☄,1497.98,17709015,53.061558,-28.186634,36,141,033214.77-281111.8,57435.0055,0,0,4,2,1,0.435,,,,,,,,,,,,,,,,,18.3779,0.0598,17.7037,0.1213,18.1951,0.0382,17.8059,0.2354,15,
☄,1498.1,17708532,52.484534,-27.696566,48,36,032956.28-274147.6,56938.2919,0,3,3,1,1,0.578,,,,,,,,,,,,,,,,,18.6782,0.0357,18.4605,0.0923,18.5323,0.0211,18.592,0.1941,15,
☄,1498.14,17707263,52.664784,-28.512222,32,34,033039.54-283043.9,57329.5122,0,0,5,2,1,0.926,,,,,,,,,,,,,,,,,17.8204,0.0652,17.8635,0.1207,17.4933,0.0221,17.4077,0.0761,15,
☄,1498.39,17708467,52.376791,-27.733478,29,52,032930.42-274400.5,57458.1832,0,0,4,1,1,0.727,,,,,,,,,,,,,,,,,19.3006,0.0665,19.2097,0.0622,18.8091,0.0476,18.4664,0.171,15,
☄,1498.47,17709229,52.5673,-27.684764,53,69,033016.15-274105.1,56961.9629,0,4,16,1,1,0.99,18.3952,0.0178,18.3527,0.1526,18.1189,0.0082,18.1234,0.0825,15.4896,0.0096,15.4859,0.0126,14.6236,0.0061,14.6307,0.0181,13.9205,0.0061,13.9397,0.0119,13.6588,0.0061,13.6823,0.0102,15,
☄,1500.33,17709235,52.613355,-27.683408,35,35,033027.20-274100.2,57287.6411,0,0,3,1,1,0.897,,,,,,,,,,,,,,,,,18.8692,0.0104,18.8058,0.074,18.8281,0.0199,18.9986,0.1891,15,
☄,1500.63,17707878,52.187583,-27.897134,46,35,032845.01-275349.6,57299.9987,0,3,8,4,1,0.976,,,,,,,,,,,,,,,,,17.5914,0.0311,17.649,0.0552,17.1982,0.0164,17.2079,0.0382,8.9,17707877
☄,1500.65,17709360,52.771204,-27.711578,19,18,033105.08-274241.6,57212.2212,0,0,37,4,1,0.984,16.7526,0.0153,16.7732,0.0678,16.3634,0.0061,16.4084,0.0214,15.203,0.0095,15.1956,0.0174,14.9054,0.005,14.9118,0.0191,14.7594,0.0075,14.7756,0.0089,14.7245,0.005,14.7193,0.0262,15,
☄,1500.91,17709181,53.059926,-28.004753,36,36,033214.38-280017.1,57970.8174,0,0,1,1,1,0.601,,,,,,,,,,,,,,,,,19.2015,0.0294,19.6387,0.1704,,,,,15,
☄,1501.4,17707677,52.967711,-28.362641,36,36,033152.25-282145.5,56899.6921,0,0,1,1,1,0.486,,,,,,,,,,,,,,,,,18.4725,0.027,18.6339,0.186,,,,,15,
☄,1502.57,17706930,52.130429,-28.049524,36,36,032831.30-280258.2,57458.1832,0,0,4,1,1,0.756,,,,,,,,,,,,,,,,,18.9157,0.0192,18.6631,0.0823,18.6541,0.0439,18.2326,0.1764,15,
☄,1502.73,17706927,52.127566,-28.076995,36,36,032830.61-280437.1,57458.1832,0,0,4,1,1,0.595,,,,,,,,,,,,,,,,,19.2309,0.0256,19.3411,0.1192,18.9126,0.0346,19.4444,0.3621,14.3,17706928
☄,1503.14,17706689,52.312259,-28.431833,28,28,032914.94-282554.5,57114.3023,0,0,10,2,1,0.97,,,,,,,,,17.5604,0.0825,17.0492,0.4303,17.4204,0.0237,17.4061,0.2159,17.2528,0.0087,17.2155,0.0372,17.2652,0.0153,17.151,0.0696,15,
